text,label
sudah lelah jadi jomblo bantuin dapet pacar dong,love
luv you rr syg,love
cari cewek,love
i love you,love
km mau kah jd pacarku,love
gdjob untuk hari ini km udh ngasih yg terbaik de luvv me so muchh,love
tolong sy jatuh cinta kali,love
sekarang kita jadian aja,love
cariin jodoh gih,love
jomblo ya kamu,love
gatau w ga jomblo,love
emot nesu tapi sayang,love
dahal aku skrng love you,love
bisa bisanya kamu nyebelin tapi malah bikin sayang,love
sibuk jatuh cinta sendirian,love
sibuk dengan percintaan,love
laper tengah malam dan masih ada stok indomie pun adalah bentuk kasih sayang tuhan,love
hujan dan cinta emang suka gitu,love
kalau sayang ngomong kalau cinta juga ngomong,love
kirain penglihatan mulai kabur karna mata minus ternyata karna sedang dibutakan oleh cinta,love
saking capenya pengen banget rebahan sambil dipeluk dan dielus elus rambutnya,love
sayangi diri sendiri,love
sambil bawa pacar baru,love
long distance regionalship,love
aku mencintaimu semampuku,love
cita citaku yang belum tercapai saat ini adalah menjadikanmu satu satunya dihatiku,love
i love you more,love
aku selalu doain kamu,love
aku suka akhlaknya,love
kadang aku juga suka sih wkwk lovely,love
pura pura gak peduli padahal masih sayang,love
tuhan sayang pada hambanya yang baik ahlaknya meski kafir,love
cintailah anakmu sebab cintamu adalah cinta tuhanmu padanya,love
kami lebih suka dapat uang dari hasil bertani,love
kami suka angka cantik,love
love,love
just love,love
mencintai itu tidak cukup dengan tidak melukai yang dicintai tapi juga harus sabar saat dilukai oleh yang dicintai gus baha tulisan terbaru saya satu yang tak boleh hilang,love
gue udah siap untuk membagi cinta gue,love
aku suka awan dan pengen foto diatas awan kaya goku,love
masyaallah mamiii sayang bnget sama mamii,love
teringat masa kecilku penuh dengan cinta,love
cinta kamu selalu,love
selalu dari hati,love
terimakasih banyak kompak nya syang2 ku kaka2 lestylovers semangat dan selamat istrhat yah lancar selalu puasanya love you all,love
urusan nyaman hati gak bisa bohong mau dipaksain kayak gimana juga kalo gak nyaman ya gak nyaman,love
nyaman,love
jogja selalu nyaman,love
soalnya lagi ngebucin ama tugas yang uwu astaghfirullah,love
tidur syg udah siang nih,love
i love you baby baby baby,love
i love you me too gitu loh maksudnya,love
dan kamu adalah mine,love
a b c d e falling in love with people we can not have,love
luv yaya,love
gak mikirin yang namanya cinta cintaan,love
aku juga sayang,love
golongan pecinta rebahan,love
pencinta wanita,love
i love,love
peluk aja,love
sini peluk,love
peluklah diriku,love
orang kalo udah jatuh cinta itu pasti pengen terus cerita sampe sampe kemarin udah diceritain ini di ulangin lagi ya namanya juga kasmaran,love
mau bucin bee dah bobo,love
lauv lauvyu tooo,love
padahal kamu udah cocok loh sama dia,love
aku peluk kamu dengan erattttttttt,love
peluk sini,love
pen peluk shella huhu,love
ma peluk manusia,love
ngediemin orang yang kita sayang itu susah banget ya,love
jp ayo pelukan,love
kalau jogja itu adalah nama kota kalau salah satu pantai di bali namanya kuta kalau hidup itu adalah sebuah kata kalau aku sama kamu itu namanya kita,love
aku dan kamu menjadi kita,love
kita kan berjuang bersama dalam balutan kasih,love
nebeng di hatimu bole ga,love
setiap rindu yang kambuh akan difasilitasi dengan bpjs butuh pelukmu juga senyummu,love
dipeluk yang maha kuasa coba mba cake,love
musim hujan ya enaknya dihujani dengan senyumanmu lach,love
mampir dek,love
gw ada ide neh gimana kalo kelak supporter malaysia ke gbk kita perlakukan sebaliknya kita kasih jalan kita sambut hangat kita peluk kita antar pulang ke bandara dengan selamat siapa tau satu kebaikan mampu menuntaskan dendam berkepanjangan sekedar beropini,love
i feel you dap,love
tidak ada masalah yang rumit kalo dia pake hati,love
astaga jiwa bucinku bergetar,love
bucin,love
membayangkan bau nya sampe sini astaga pengen,love
smngt syg aku berdoa dari jauh kamu lancar memuaskan,love
saling sayang kenapa gak sama sama ya gak perlu aja,love
circle yang buat terlalu nyaman,love
nyaman,love
i love myself but i love you more,love
mumpung masih dalam suasana maulid mohon tenang ya semua lebih baik kita berfokus menggapai cahayanya,love
padahal aku orangnya santai bgt kecuali soal kita,love
mau mesra sama kucing aja lah,love
terimakasih untuk diriku dan kamu yang hari ini sudah melewati semuanya dengan baik,love
kan gagalnya baru bangun sayang,love
gw mau tidur kasian cewe yg bangunin gw,love
saling sayang tapi hilang saling meraih tapi malah tak menjadi kekasih sedang apa kita saat ini,love
uwuw kamu mau ga pacaran aja langsung sama aku,love
sayang tidur besok aku bangunin pagi,love
pengen cium pipinya,love
ini kan sayang aku,love
iya sayang goodnight,love
yodah mbe yok pelukan sama gw,love
iya gitu seharusnya bby sini peluk dulu,love
ombe tu gegayaan aja ga ada bukti sayang,love
gak ini mah pacarnya memet,love
cek dm sayang,love
bilangin ombe sayang,love
tapi kamu gemasin pacaran aja kita,love
lu cariin gw pacar,love
lebih baik kita pacaran dari pada temanan,love
mo pinjem pundak engga,love
cocol aku kak,love
blm apa apa dh manggil syg,love
km knp cerita synk,love
ma km aja synk,love
elus aku synk,love
lagi dong yank,love
pelukan sampe hamil mo engga,love
buat pacar,love
amin paling serius,love
luvv,love
duhh samaa aku juga suka sama aku hehe,love
emmm pake aja senyuman manismu biar aku tambah deg degan,love
wkwkwkw pake sayang2an,love
aku ingin memujamu,love
bagaimana kalau dibawa ke pelaminan,love
luvv,love
yaaaa ampooooooonnn loveee bangeetttttt ini maahh soon nanti kita duet,love
salah server sayaaaangg,love
mau mesra sama kucing aja lah,love
aku suka kamu salah jadwal,love
aku sukanya sm yg pernah mukirimkanka kontakna,love
tentu saja ak yg selalu sabar menghadapimu,love
admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong,love
kehibur selalu sm kamu dong aku,love
kotanya doi,love
emang paling ngertiiii,love
apa sii yg ga buat kamu cinta banget sama ono,love
suka bgt sama pempek palembang,love
knp ga manjat hatiku aja,love
beb,love
saudara sebangsa dan setanah air kan,love
pelukk mba ay,love
kangen muluuu y,love
sayang dong,love
yok nguatin perasaan sendiri,love
yuk sygg,love
ayanggg,love
karena lu selalu nyari perhatian gua,love
mila gebetan grut yang lebih milih gue,love
jadilah orang yang baik jujur amanah dan sopan dimanapun kamu berada nduk percuma cantik kalo akhlakmu buruk orang lebih suka dengan anak yang sopan jaga diri baik2 disana ya ibuk,love
arep nepati janji,love
istirahat dulu aja kamu pasti capek kan,love
kalo cewe lagi ngomel marah atau lagi badmood jangan malah marah balik coba tenang terus dipeluk pasti bakal diem habis itu baru dinasehatin pelan pelan kan adem jadinya,love
kalo aku ditatap kek gini mah meleleh,love
cepat sembuh buat mama bg panca,love
kek ada pacar aj,love
peluk anggi jak dibantul,love
mengalah dan berkata maaf walaupun tidak salah adalah hal yang paling ampuh untuk menghentikan perdebatan,love
aku tuh cuma chat an sama kamu doang me,love
a nama panjangnya aku sendiri jadi pelukan sama diri sendiri,love
tetap pacaran,love
komitmen ya sama hubungan ini,love
kita cba untuk komitmen bersama,love
cepet wasap dia bilang kangen,love
misiiii boleh masuk ke hati kamu gak,love
kemejaku rindu akan pelukanmu,love
apa sayang,love
sayang teman iya,love
peluk jauh dr aku,love
hihi syaang kakak,love
bagus gemasin jg pengen pacaran,love
sayang km ngapain,love
admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong,love
jadi inget waktu ma doi,love
lagi nunggu kamu bikin story wa biar ada alesan buat chat,love
kalo km sakit gmn,love
sweet nya percintaan pasangan jawa mas dalem dek meleleh aku mas,love
aku rindu dibuat senyum ketika mendapat pesan darimu,love
apalagi smbil disuapin doi,love
dempetnya sampe meluk,love
gimana tanggapan cowok sama cewek yg berani ngungkapin perasaannya duluan,love
cium dluu,love
cnta datang dari mna,love
makasih rara sayang,love
ciye,love
semangat sayang,love
peluk kamu,love
ngikut mulu klo ada yg cantik,love
bolehkah aku memelukmu,love
peluk,love
kan cinta itu buta,love
nah kan ak suka love you all,love
sukanya sinetron ni pasti,love
aku janji bakal setia aku janji bakal jaga perasaan kamu aku janji gabakal cari yg lain aku janji gapernah selingkuh aku janji gabakal macem macem halah mas bullshit abis bilang gitu aja besoknya udah update story sama yang lain,love
selain tantan dan hago ternyata twitter juga jadi tempat bertemu jodoh,love
syng,love
syng bangun ayok shlt subuh berjamaah,love
ami sayang,love
permisi kalau ingin mengisi hatimu dan harimu lewat mana ya,love
love you sayang,love
lope yu tu,love
yg penting tuh laki mau ma kita,love
love you,love
bucin,love
ya pacaran dlu hehe,love
jadi pacarmu,love
karena lu selalu nyari perhatian gua,love
musim hujan kok enaknya makan mie musim hujan enaknya pelukan lah,love
jangan lupa sarapan,love
you the one n only,love
syang bnaget,love
bucin kali,love
aku balas love kamu ya,love
lopyu too,love
suka bnget gelangnya,love
ga tersnyum aja ak suka apa lgi klo udah tersnyum,love
uang seratus ribu banyak suka ya krna gambar di uang seratus tersenyum,love
sayang cerita apa hari ini seandainya,love
uwuwu sayang kakak icih,love
jangan lupa minum biar ga seret,love
e for emak love you,love
makasih sayang,love
bisa mempermudah dapetin perhatian mu gak,love
nah begini aku suka rap,love
peluk aku,love
oke syg,love
aku cuma sayang km tau km kan pacarku,love
aku sayang km,love
knp sayang,love
iya sayang jangan sampai deh kalo itu,love
yaidah ayok jadian,love
relain dia tinggalin dia kamu cantik sayangi dirimu sendiri kamu cantik untuk jadi diri kamu sendiri,love
i feel you,love
aku liat kmu lebih suka sahabatan sama cowo cowo iya kenapa biar keliatan paling cantik sendiri,love
love you,love
aku suka dia yu,love
peluk,love
enak kali ya kalo lagi nangis dipeluk pacar,love
love yourself,love
abcdefghijklmnopqrstuvwxyz love you all,love
tulis inisial nama orang yang kamu pikirin sebelum tidur dan bilang love you,love
sweet ah,love
nih peluk,love
klo perlu di hak milik biar dia gak jadi milik orng lain,love
aku mencintai kamu setengah mateng,love
ok pcar q,love
sayangggg bole mnta no sepatu g,love
bucin boleh sayang sama orang juga boleh asal bucin dan sayangnya sama pacar sendiri atau gebetan sendiri jangan sama pacar orang inget,love
ily,love
kecuali pacarku,love
jan lupa senyum bunda cynkkk,love
pcrn yuk,love
mungkin aku siap menjadi milikmu tanpa harus berusaha keras menjadi apa yang kamu mau ya g sich jd panjang lebar gini ckckck,love
mimpi indahh ayangg,love
dah mam lum,love
terlalu sibuk kerja sampai kesehatan ga di jaga semangat boleh tapi jangan maksa ya kesehatanmu loh sayang,love
jalan jalan ke semarang jangan lupa membeli lunpia kalo kamu bener sayang jangan lupa membeli lunpia,love
w aku sayang kamu,love
tanda bahwa kamu beranjak dewasa adalah pas punya pacar baru engga di cie cie in sama ga dimintain pj,love
aku memang tidak sempurna tapi aku akan tidak sempurna lagi tanpamu,love
salah terus aku dimatamu aku pindahlah ke hatimu,love
kamu kok lucu jadi pengen aku awetin di hati,love
nebeng di hatimu bole ga,love
pagi cynkkk,love
cie cemburu ututututu,love
bangkit kok sayang,love
baperlah,love
aku juga patut disayang,love
oo jadi cuma sayang duit,love
ayuk pelukan,love
sygggg,love
bebebebbbb,love
bole sayang dm langsung ku kirim sm alamat rumah tentuna,love
sayang banget,love
tentu saja ak yg selalu sabar menghadapimu,love
admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong admin sayang mau ke iceland dong,love
ilovengegas wkwkwk,love
bisa sayang walau belum bertemu,love
bisa kenal dan sedekat ini sudah bersyukur banget dan tidak pernah menyesal karena merasa nyaman meskipun cuma bisa sebat,love
luvv,love
enggak demi hati yg terselamatkan,love
untuk menjaga hati jangan berharap lebih pada seseorang tapi susah meski sering kecewa masih aja terus terusan menaru,love
peyuukkkkkk,love
memeluk diri sendiri,love
buah manggis buah mangga mba melinda manis siapa yang punya,love
beli kupang di madura aku sayang kamu engga,love
bentar beb jaitin baju,love
iya sayang kaka intan,love
lahh kirai hati ny,love
maluv,love
malah aku yang histeris,love
yok gausah dipikir berlebihan yok tenang damai santai tidur,love
kngen juga,love
iya aku kangen bgst,love
mesra,love
ya masa gw harus brenti kuliah btw ini bukan soal percintaan,love
ikhlas aja dulu mau gimana gimananya itu urusan semesta dan sang pencipta,love
like you too,love
buat jodohku shareloc dong pengen ketemu,love
kalo pada dasarnya pengen pulang udah pasti lagi sayang,love
yamauuuu kalo suka sama suka,love
sayang yang sudah berjuang,love
